author,post date,post time,text,Non-Independent Usage Rate,POS Bigrams,Particle Bigrams,Punctuation Preceding Tokens,Dependency Path Patterns,Unique Dependencies,Max Dependency Depth,Avg Dependency Depth,Forward Dependencies,Backward Dependencies,sentence_length,subj_verb_order_ratio,obj_verb_order_ratio,adj_noun_order_ratio
石破茂,2025/04/12,20:09:00,万博国際事務局ケルケンツェス事務局長と。,0.125,"Counter({'NOUN_NOUN': 3, 'NOUN_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_PUNCT': 1})",Counter(),Counter({'と': 1}),"Counter({'compound (事務局 -> 万博)': 1, 'compound (事務局 -> 国際)': 1, 'nmod (長 -> 事務局)': 1, 'compound (長 -> ケルケンツェス)': 1, 'compound (長 -> 事務局)': 1, 'ROOT (長 -> 長)': 1, 'case (長 -> と)': 1, 'punct (長 -> 。)': 1})",5,2,1.125,5,2,8,0,0,0
石破茂,2025/04/12,20:07:00,関西連合のパビリオン裏にて、鳥取のウォールアートと。,0.307692308,"Counter({'NOUN_ADP': 3, 'ADP_NOUN': 2, 'NOUN_NOUN': 2, 'ADP_PUNCT': 2, 'PROPN_NOUN': 1, 'PUNCT_PROPN': 1, 'PROPN_ADP': 1})",Counter(),"Counter({'にて': 1, 'と': 1})","Counter({'compound (連合 -> 関西)': 1, 'nmod (裏 -> 連合)': 1, 'case (連合 -> の)': 1, 'compound (裏 -> パビリオン)': 1, 'nmod (アート -> 裏)': 1, 'case (裏 -> にて)': 1, 'punct (裏 -> 、)': 1, 'nmod (アート -> 鳥取)': 1, 'case (鳥取 -> の)': 1, 'compound (アート -> ウォール)': 1, 'ROOT (アート -> アート)': 1, 'case (アート -> と)': 1, 'punct (アート -> 。)': 1})",5,3,1.615384615,6,5,13,0,0,0
石破茂,2025/04/12,20:06:00,シグネチャーパビリオンのプロデューサーのみなさまと。,0.333333333,"Counter({'NOUN_ADP': 3, 'NOUN_NOUN': 2, 'ADP_NOUN': 2, 'ADP_PUNCT': 1})",Counter(),Counter({'と': 1}),"Counter({'compound (パビリオン -> シグネチャー)': 1, 'nmod (プロデューサー -> パビリオン)': 1, 'case (パビリオン -> の)': 1, 'nmod (さま -> プロデューサー)': 1, 'case (プロデューサー -> の)': 1, 'compound (さま -> みな)': 1, 'ROOT (さま -> さま)': 1, 'case (さま -> と)': 1, 'punct (さま -> 。)': 1})",5,3,1.555555556,4,4,9,0,0,0
石破茂,2025/04/12,20:05:00,大阪ヘルスケア館にて。,0.2,"Counter({'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_PUNCT': 1})",Counter(),Counter({'にて': 1}),"Counter({'compound (館 -> 大阪)': 1, 'compound (館 -> ヘルスケア)': 1, 'ROOT (館 -> 館)': 1, 'case (館 -> にて)': 1, 'punct (館 -> 。)': 1})",4,1,0.8,2,2,5,0,0,0
石破茂,2025/04/12,19:59:00,万博会場にて、吉村知事と。,0.25,"Counter({'NOUN_ADP': 2, 'ADP_PUNCT': 2, 'NOUN_NOUN': 1, 'PUNCT_PROPN': 1, 'PROPN_NOUN': 1})",Counter(),"Counter({'にて': 1, 'と': 1})","Counter({'compound (会場 -> 万博)': 1, 'nmod (知事 -> 会場)': 1, 'case (会場 -> にて)': 1, 'punct (会場 -> 、)': 1, 'compound (知事 -> 吉村)': 1, 'ROOT (知事 -> 知事)': 1, 'case (知事 -> と)': 1, 'punct (知事 -> 。)': 1})",5,2,1.25,3,3,8,0,0,0
石破茂,2025/04/12,14:49:00,万博会場にて、両陛下をお出迎え。,0.2,"Counter({'NOUN_NOUN': 2, 'NOUN_ADP': 2, 'ADP_PUNCT': 1, 'PUNCT_NOUN': 1, 'ADP_NOUN': 1, 'NOUN_VERB': 1, 'VERB_PUNCT': 1})",Counter(),"Counter({'にて': 1, '出迎える': 1})","Counter({'compound (会場 -> 万博)': 1, 'obl (出迎え -> 会場)': 1, 'case (会場 -> にて)': 1, 'punct (会場 -> 、)': 1, 'compound (陛下 -> 両)': 1, 'obj (出迎え -> 陛下)': 1, 'case (陛下 -> を)': 1, 'compound (出迎え -> お)': 1, 'ROOT (出迎え -> 出迎え)': 1, 'punct (出迎え -> 。)': 1})",6,2,1.4,5,3,10,0,0.1,0
石破茂,2025/04/11,18:12:00,皇室の伝統を守る国民の会、日本会議国会議員懇談会を代表して、山東先生と古屋先生より申入れを頂きました。,0.366666667,"Counter({'NOUN_ADP': 7, 'ADP_NOUN': 3, 'ADP_VERB': 3, 'PROPN_NOUN': 3, 'PUNCT_PROPN': 2, 'NOUN_NOUN': 2, 'VERB_AUX': 2, 'VERB_NOUN': 1, 'NOUN_PUNCT': 1, 'AUX_SCONJ': 1, 'SCONJ_PUNCT': 1, 'ADP_PROPN': 1, 'AUX_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'会': 1, 'て': 1, 'た': 1})","Counter({'nmod (伝統 -> 皇室)': 1, 'case (皇室 -> の)': 1, 'obj (守る -> 伝統)': 1, 'case (伝統 -> を)': 1, 'acl (会 -> 守る)': 1, 'nmod (会 -> 国民)': 1, 'case (国民 -> の)': 1, 'nmod (懇談会 -> 会)': 1, 'punct (会 -> 、)': 1, 'compound (懇談会 -> 日本)': 1, 'compound (懇談会 -> 会議)': 1, 'compound (懇談会 -> 国会議員)': 1, 'obj (代表 -> 懇談会)': 1, 'case (懇談会 -> を)': 1, 'advcl (頂き -> 代表)': 1, 'aux (代表 -> し)': 1, 'mark (代表 -> て)': 1, 'punct (代表 -> 、)': 1, 'compound (先生 -> 山東)': 1, 'nmod (先生 -> 先生)': 1, 'case (先生 -> と)': 1, 'compound (先生 -> 古屋)': 1, 'obl (頂き -> 先生)': 1, 'case (先生 -> より)': 1, 'obj (頂き -> 申入れ)': 1, 'case (申入れ -> を)': 1, 'ROOT (頂き -> 頂き)': 1, 'aux (頂き -> まし)': 1, 'aux (頂き -> た)': 1, 'punct (頂き -> 。)': 1})",11,7,2.8,15,12,30,0,0.1,0
石破茂,2025/04/10,11:00:00,映画戦略企画委員会メンバーとの懇談会。,0.222222222,"Counter({'NOUN_NOUN': 4, 'NOUN_ADP': 1, 'ADP_ADP': 1, 'ADP_NOUN': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'懇談会': 1}),"Counter({'compound (メンバー -> 映画)': 1, 'compound (メンバー -> 戦略)': 1, 'compound (メンバー -> 企画)': 1, 'compound (メンバー -> 委員会)': 1, 'nmod (懇談会 -> メンバー)': 1, 'case (メンバー -> と)': 1, 'case (メンバー -> の)': 1, 'ROOT (懇談会 -> 懇談会)': 1, 'punct (懇談会 -> 。)': 1})",5,2,1.555555556,5,3,9,0,0,0
石破茂,2025/04/10,11:00:00,是枝裕和さん、庵野秀明さん、山崎貴さん、近藤香南子さん、リモートで大沢たかおさん。,0.045454545,"Counter({'PROPN_PROPN': 5, 'PROPN_NOUN': 5, 'NOUN_PUNCT': 5, 'PUNCT_PROPN': 3, 'PUNCT_NOUN': 1, 'NOUN_ADP': 1, 'ADP_PROPN': 1})",Counter(),Counter({'さん': 5}),"Counter({'nmod (さん -> さん)': 4, 'punct (さん -> 、)': 4, 'compound (さん -> 是枝)': 1, 'compound (さん -> 裕和)': 1, 'compound (さん -> 庵野)': 1, 'compound (さん -> 秀明)': 1, 'compound (さん -> 山崎)': 1, 'compound (さん -> 貴)': 1, 'compound (さん -> 近藤)': 1, 'compound (さん -> 香南子)': 1, 'nmod (さん -> リモート)': 1, 'case (リモート -> で)': 1, 'compound (さん -> 大沢)': 1, 'compound (さん -> たかお)': 1, 'ROOT (さん -> さん)': 1, 'punct (さん -> 。)': 1})",5,5,2.636363636,15,2,22,0,0,0
石破茂,2025/04/10,11:00:00,コンテンツ・エンターテインメント産業の飛躍的発展を後押しすることも、「楽しい日本」の大きな柱です。,0.272727273,"Counter({'NOUN_ADP': 3, 'NOUN_NOUN': 2, 'NOUN_SYM': 1, 'SYM_NOUN': 1, 'ADP_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'ADP_PUNCT': 1, 'PUNCT_PUNCT': 1, 'PUNCT_ADJ': 1, 'ADJ_PROPN': 1, 'PROPN_PUNCT': 1, 'PUNCT_ADP': 1, 'ADP_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'も': 1, 'です': 1})","Counter({'compound (産業 -> コンテンツ)': 1, 'compound (産業 -> ・)': 1, 'compound (産業 -> エンターテインメント)': 1, 'nmod (飛躍的 -> 産業)': 1, 'case (産業 -> の)': 1, 'obj (後押し -> 飛躍的)': 1, 'compound (飛躍的 -> 発展)': 1, 'case (飛躍的 -> を)': 1, 'acl (こと -> 後押し)': 1, 'aux (後押し -> する)': 1, 'nsubj (柱 -> こと)': 1, 'case (こと -> も)': 1, 'punct (こと -> 、)': 1, 'punct (楽しい -> 「)': 1, 'acl (日本 -> 楽しい)': 1, 'nmod (柱 -> 日本)': 1, 'punct (日本 -> 」)': 1, 'case (日本 -> の)': 1, 'amod (柱 -> 大きな)': 1, 'ROOT (柱 -> 柱)': 1, 'cop (柱 -> です)': 1, 'punct (柱 -> 。)': 1})",11,5,2.636363636,10,8,22,0,0.045454545,0.045454545
石破茂,2025/04/09,21:18:00,NATOルッテ事務総長との会談。,0.25,"Counter({'PROPN_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_ADP': 1, 'ADP_NOUN': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'会談': 1}),"Counter({'compound (総長 -> NATO)': 1, 'compound (総長 -> ルッテ)': 1, 'compound (総長 -> 事務)': 1, 'nmod (会談 -> 総長)': 1, 'case (総長 -> と)': 1, 'case (総長 -> の)': 1, 'ROOT (会談 -> 会談)': 1, 'punct (会談 -> 。)': 1})",5,2,1.5,4,3,8,0,0,0
石破茂,2025/04/09,10:15:00,地方創生支援官の激励式。,0.142857143,"Counter({'NOUN_NOUN': 3, 'NOUN_ADP': 1, 'ADP_NOUN': 1, 'NOUN_PUNCT': 1})",Counter(),Counter({'式': 1}),"Counter({'compound (官 -> 地方創生)': 1, 'compound (官 -> 支援)': 1, 'nmod (式 -> 官)': 1, 'case (官 -> の)': 1, 'compound (式 -> 激励)': 1, 'ROOT (式 -> 式)': 1, 'punct (式 -> 。)': 1})",5,2,1.285714286,4,2,7,0,0,0
石破茂,2025/04/09,10:15:00,新しい働き方をまず官から。,0.285714286,"Counter({'NOUN_ADP': 2, 'ADJ_NOUN': 1, 'ADP_ADV': 1, 'ADV_NOUN': 1, 'ADP_PUNCT': 1})",Counter(),Counter({'から': 1}),"Counter({'acl (働き方 -> 新しい)': 1, 'obj (官 -> 働き方)': 1, 'case (働き方 -> を)': 1, 'advmod (官 -> まず)': 1, 'ROOT (官 -> 官)': 1, 'case (官 -> から)': 1, 'punct (官 -> 。)': 1})",6,2,1.142857143,3,3,7,0,0,0.142857143
石破茂,2025/04/09,10:15:00,180名のしなやかな活躍を期待します。,0.454545455,"Counter({'NOUN_ADP': 2, 'NUM_NOUN': 1, 'ADP_ADJ': 1, 'ADJ_AUX': 1, 'AUX_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'ます': 1}),"Counter({'nummod (名 -> 180)': 1, 'nmod (活躍 -> 名)': 1, 'case (名 -> の)': 1, 'acl (活躍 -> しなやか)': 1, 'aux (しなやか -> な)': 1, 'obj (期待 -> 活躍)': 1, 'case (活躍 -> を)': 1, 'ROOT (期待 -> 期待)': 1, 'aux (期待 -> し)': 1, 'aux (期待 -> ます)': 1, 'punct (期待 -> 。)': 1})",8,3,1.727272727,4,6,11,0,0.090909091,0.090909091
石破茂,2025/04/05,13:18:00,吉村大阪府知事とともに、未来の都市パビリオンへ。,0.307692308,"Counter({'NOUN_ADP': 4, 'ADP_NOUN': 2, 'ADP_PUNCT': 2, 'PROPN_PROPN': 1, 'PROPN_NOUN': 1, 'PUNCT_NOUN': 1, 'NOUN_NOUN': 1})",Counter(),"Counter({'に': 1, 'へ': 1})","Counter({'compound (知事 -> 吉村)': 1, 'compound (知事 -> 大阪府)': 1, 'nmod (とも -> 知事)': 1, 'case (知事 -> と)': 1, 'obl (パビリオン -> とも)': 1, 'case (とも -> に)': 1, 'punct (とも -> 、)': 1, 'nmod (パビリオン -> 未来)': 1, 'case (未来 -> の)': 1, 'compound (パビリオン -> 都市)': 1, 'ROOT (パビリオン -> パビリオン)': 1, 'case (パビリオン -> へ)': 1, 'punct (パビリオン -> 。)': 1})",6,3,1.692307692,6,5,13,0,0,0
石破茂,2025/04/05,13:07:00,東京ガールズコレクションにて、ミャクミャクと。,0.25,"Counter({'NOUN_ADP': 2, 'ADP_PUNCT': 2, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'PUNCT_NOUN': 1})",Counter(),"Counter({'にて': 1, 'と': 1})","Counter({'compound (コレクション -> 東京)': 1, 'compound (コレクション -> ガールズ)': 1, 'nmod (ミャクミャク -> コレクション)': 1, 'case (コレクション -> にて)': 1, 'punct (コレクション -> 、)': 1, 'ROOT (ミャクミャク -> ミャクミャク)': 1, 'case (ミャクミャク -> と)': 1, 'punct (ミャクミャク -> 。)': 1})",5,2,1.375,3,3,8,0,0,0
石破茂,2025/04/05,13:07:00,今回の衣装は尾州織の国島のジャケットとパンツ、名古屋のマドラスのシューズ、富士吉田の羽田忠織物のネクタイです。国産ファッションを世界に。,0.352941176,"Counter({'NOUN_ADP': 7, 'ADP_NOUN': 6, 'ADP_PROPN': 4, 'PROPN_ADP': 4, 'PROPN_NOUN': 2, 'NOUN_PUNCT': 2, 'PUNCT_PROPN': 2, 'PROPN_PROPN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1, 'PUNCT_NOUN': 1, 'NOUN_NOUN': 1, 'ADP_PUNCT': 1})",Counter(),"Counter({'パンツ': 1, 'シューズ': 1, 'です': 1, 'に': 1})","Counter({'nmod (衣装 -> 今回)': 1, 'case (今回 -> の)': 1, 'nsubj (パンツ -> 衣装)': 1, 'case (衣装 -> は)': 1, 'compound (織 -> 尾州)': 1, 'nmod (ジャケット -> 織)': 1, 'case (織 -> の)': 1, 'nmod (ジャケット -> 国島)': 1, 'case (国島 -> の)': 1, 'nmod (パンツ -> ジャケット)': 1, 'case (ジャケット -> と)': 1, 'nmod (シューズ -> パンツ)': 1, 'punct (パンツ -> 、)': 1, 'nmod (マドラス -> 名古屋)': 1, 'case (名古屋 -> の)': 1, 'nmod (シューズ -> マドラス)': 1, 'case (マドラス -> の)': 1, 'nmod (ネクタイ -> シューズ)': 1, 'punct (シューズ -> 、)': 1, 'nmod (織物 -> 富士吉田)': 1, 'case (富士吉田 -> の)': 1, 'compound (織物 -> 羽田)': 1, 'compound (織物 -> 忠)': 1, 'nmod (ネクタイ -> 織物)': 1, 'case (織物 -> の)': 1, 'ROOT (ネクタイ -> ネクタイ)': 1, 'cop (ネクタイ -> です)': 1, 'punct (ネクタイ -> 。)': 1, 'compound (ファッション -> 国産)': 1, 'obj (世界 -> ファッション)': 1, 'case (ファッション -> を)': 1, 'ROOT (世界 -> 世界)': 1, 'case (世界 -> に)': 1, 'punct (世界 -> 。)': 1})",8,5,2.558823529,16,14,34,0,0,0
石破茂,2025/04/05,11:05:00,読売テレビ「ジグザグ」生出演。,0,"Counter({'PUNCT_NOUN': 2, 'NOUN_PUNCT': 2, 'PROPN_PROPN': 1, 'PROPN_PUNCT': 1, 'NOUN_NOUN': 1})",Counter(),Counter({'出演': 1}),"Counter({'compound (テレビ -> 読売)': 1, 'dep (出演 -> テレビ)': 1, 'punct (出演 -> 「)': 1, 'compound (出演 -> ジグザグ)': 1, 'punct (出演 -> 」)': 1, 'compound (出演 -> 生)': 1, 'ROOT (出演 -> 出演)': 1, 'punct (出演 -> 。)': 1})",4,2,1,4,1,8,0,0,0
石破茂,2025/04/05,9:57:00,チェコ館へお邪魔しました。,0.5,"Counter({'AUX_AUX': 2, 'PROPN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'compound (館 -> チェコ)': 1, 'obl (お邪魔 -> 館)': 1, 'case (館 -> へ)': 1, 'ROOT (お邪魔 -> お邪魔)': 1, 'aux (お邪魔 -> し)': 1, 'aux (お邪魔 -> まし)': 1, 'aux (お邪魔 -> た)': 1, 'punct (お邪魔 -> 。)': 1})",6,2,1.125,2,5,8,0,0,0
石破茂,2025/04/05,9:57:00,チェコ館はガラスとCLTでできているとても先鋭的なパビリオンです。,0.411764706,"Counter({'NOUN_ADP': 3, 'ADP_NOUN': 2, 'PROPN_NOUN': 1, 'ADP_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_VERB': 1, 'VERB_ADV': 1, 'ADV_NOUN': 1, 'NOUN_PART': 1, 'PART_AUX': 1, 'AUX_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'です': 1}),"Counter({'compound (館 -> チェコ)': 1, 'nsubj (パビリオン -> 館)': 1, 'case (館 -> は)': 1, 'nmod (CLT -> ガラス)': 1, 'case (ガラス -> と)': 1, 'obl (でき -> CLT)': 1, 'case (CLT -> で)': 1, 'acl (パビリオン -> でき)': 1, 'mark (でき -> て)': 1, 'fixed (て -> いる)': 1, 'advmod (先鋭 -> とても)': 1, 'acl (パビリオン -> 先鋭)': 1, 'mark (先鋭 -> 的)': 1, 'cop (先鋭 -> な)': 1, 'ROOT (パビリオン -> パビリオン)': 1, 'cop (パビリオン -> です)': 1, 'punct (パビリオン -> 。)': 1})",12,4,1.882352941,7,9,17,0,0,0
石破茂,2025/04/05,9:57:00,会場内の壁にイラストを描かせていただきました。,0.615384615,"Counter({'NOUN_ADP': 3, 'ADP_NOUN': 2, 'AUX_AUX': 2, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'nmod (壁 -> 会場内)': 1, 'case (会場内 -> の)': 1, 'obl (描か -> 壁)': 1, 'case (壁 -> に)': 1, 'obj (描か -> イラスト)': 1, 'case (イラスト -> を)': 1, 'ROOT (描か -> 描か)': 1, 'aux (描か -> せ)': 1, 'mark (描か -> て)': 1, 'fixed (て -> いただき)': 1, 'aux (描か -> まし)': 1, 'aux (描か -> た)': 1, 'punct (描か -> 。)': 1})",9,3,1.384615385,3,9,13,0,0.076923077,0
石破茂,2025/04/05,9:57:00,ご来館の際にぜひ探してみてください。,0.416666667,"Counter({'NOUN_ADP': 2, 'VERB_SCONJ': 2, 'NOUN_NOUN': 1, 'ADP_NOUN': 1, 'ADP_ADV': 1, 'ADV_VERB': 1, 'SCONJ_VERB': 1, 'SCONJ_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'くださる': 1}),"Counter({'mark (探し -> て)': 2, 'compound (来館 -> ご)': 1, 'nmod (際 -> 来館)': 1, 'case (来館 -> の)': 1, 'obl (探し -> 際)': 1, 'case (際 -> に)': 1, 'advmod (探し -> ぜひ)': 1, 'ROOT (探し -> 探し)': 1, 'fixed (て -> み)': 1, 'fixed (て -> ください)': 1, 'punct (探し -> 。)': 1})",9,3,1.583333333,4,7,12,0,0,0
石破茂,2025/04/05,9:50:00,本日は大阪万博テストランへお邪魔しています。,0.416666667,"Counter({'NOUN_ADP': 2, 'ADP_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'ADP_NOUN': 1, 'NOUN_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'ます': 1}),"Counter({'obl (お邪魔 -> 本日)': 1, 'case (本日 -> は)': 1, 'compound (テストラン -> 大阪)': 1, 'compound (テストラン -> 万博)': 1, 'obl (お邪魔 -> テストラン)': 1, 'case (テストラン -> へ)': 1, 'ROOT (お邪魔 -> お邪魔)': 1, 'aux (お邪魔 -> し)': 1, 'mark (お邪魔 -> て)': 1, 'fixed (て -> い)': 1, 'aux (お邪魔 -> ます)': 1, 'punct (お邪魔 -> 。)': 1})",8,2,1.333333333,4,7,12,0,0,0
石破茂,2025/04/05,9:50:00,昨日大屋根リングの上でキャッチボールイベントを開催してくださったみなさまと。,0.421052632,"Counter({'NOUN_NOUN': 4, 'NOUN_ADP': 4, 'ADP_NOUN': 2, 'ADV_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_AUX': 1, 'AUX_AUX': 1, 'AUX_NOUN': 1, 'ADP_PUNCT': 1})",Counter(),Counter({'と': 1}),"Counter({'advmod (開催 -> 昨日)': 1, 'compound (リング -> 大屋根)': 1, 'nmod (上 -> リング)': 1, 'case (リング -> の)': 1, 'obl (開催 -> 上)': 1, 'case (上 -> で)': 1, 'compound (イベント -> キャッチ)': 1, 'compound (イベント -> ボール)': 1, 'obj (開催 -> イベント)': 1, 'case (イベント -> を)': 1, 'acl (さま -> 開催)': 1, 'aux (開催 -> し)': 1, 'mark (開催 -> て)': 1, 'fixed (て -> くださっ)': 1, 'aux (開催 -> た)': 1, 'compound (さま -> みな)': 1, 'ROOT (さま -> さま)': 1, 'case (さま -> と)': 1, 'punct (さま -> 。)': 1})",12,4,2.210526316,9,9,19,0,0.052631579,0
石破茂,2025/04/04,16:44:00,米国の関税措置を受け、急きょ与野党党首会談を開催しました。,0.352941176,"Counter({'NOUN_NOUN': 3, 'NOUN_ADP': 2, 'ADP_VERB': 2, 'AUX_AUX': 2, 'PROPN_ADP': 1, 'ADP_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_NOUN': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'受ける': 1, 'た': 1})","Counter({'nmod (措置 -> 米国)': 1, 'case (米国 -> の)': 1, 'compound (措置 -> 関税)': 1, 'obj (受け -> 措置)': 1, 'case (措置 -> を)': 1, 'advcl (開催 -> 受け)': 1, 'punct (受け -> 、)': 1, 'advmod (開催 -> 急きょ)': 1, 'compound (会談 -> 与野党)': 1, 'compound (会談 -> 党首)': 1, 'obj (開催 -> 会談)': 1, 'case (会談 -> を)': 1, 'ROOT (開催 -> 開催)': 1, 'aux (開催 -> し)': 1, 'aux (開催 -> まし)': 1, 'aux (開催 -> た)': 1, 'punct (開催 -> 。)': 1})",9,4,1.764705882,8,7,17,0,0.117647059,0
石破茂,2025/04/01,10:06:00,予算成立を受けた記者会見の様子です。,0.363636364,"Counter({'NOUN_NOUN': 2, 'NOUN_ADP': 2, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'ADP_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'です': 1}),"Counter({'compound (成立 -> 予算)': 1, 'obj (受け -> 成立)': 1, 'case (成立 -> を)': 1, 'acl (会見 -> 受け)': 1, 'aux (受け -> た)': 1, 'compound (会見 -> 記者)': 1, 'nmod (様子 -> 会見)': 1, 'case (会見 -> の)': 1, 'ROOT (様子 -> 様子)': 1, 'cop (様子 -> です)': 1, 'punct (様子 -> 。)': 1})",9,4,2.090909091,5,5,11,0,0.090909091,0
石破茂,2025/03/31,18:59:00,地方女子プロジェクトの皆様との車座。,0.3,"Counter({'NOUN_NOUN': 3, 'NOUN_ADP': 2, 'ADP_NOUN': 2, 'ADP_ADP': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'車座': 1}),"Counter({'compound (プロジェクト -> 地方)': 1, 'compound (プロジェクト -> 女子)': 1, 'nmod (様 -> プロジェクト)': 1, 'case (プロジェクト -> の)': 1, 'compound (様 -> 皆)': 1, 'nmod (車座 -> 様)': 1, 'case (様 -> と)': 1, 'case (様 -> の)': 1, 'ROOT (車座 -> 車座)': 1, 'punct (車座 -> 。)': 1})",5,3,1.9,5,4,10,0,0,0
石破茂,2025/03/31,19:46:00,車座参加者のみなさんと。,0.285714286,"Counter({'NOUN_NOUN': 2, 'NOUN_ADP': 2, 'ADP_NOUN': 1, 'ADP_PUNCT': 1})",Counter(),Counter({'と': 1}),"Counter({'compound (参加者 -> 車座)': 1, 'nmod (さん -> 参加者)': 1, 'case (参加者 -> の)': 1, 'compound (さん -> みな)': 1, 'ROOT (さん -> さん)': 1, 'case (さん -> と)': 1, 'punct (さん -> 。)': 1})",5,2,1.142857143,3,3,7,0,0,0
石破茂,2025/03/31,10:42:00,アメリカ合衆国ヘグセス国防長官との面会。,0.25,"Counter({'PROPN_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_ADP': 1, 'ADP_NOUN': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'面会': 1}),"Counter({'nmod (長官 -> アメリカ合衆国)': 1, 'compound (長官 -> ヘグセス)': 1, 'compound (長官 -> 国防)': 1, 'nmod (面会 -> 長官)': 1, 'case (長官 -> と)': 1, 'case (長官 -> の)': 1, 'ROOT (面会 -> 面会)': 1, 'punct (面会 -> 。)': 1})",5,2,1.5,4,3,8,0,0,0
石破茂,2025/03/29,23:12:00,日米硫黄島戦没者合同慰霊追悼顕彰式,0,"Counter({'NOUN_NOUN': 6, 'NOUN_PROPN': 1, 'PROPN_NOUN': 1})",Counter(),Counter(),"Counter({'compound (式 -> 日米)': 1, 'compound (式 -> 硫黄)': 1, 'compound (式 -> 島)': 1, 'compound (式 -> 戦没者)': 1, 'compound (式 -> 合同)': 1, 'compound (式 -> 慰霊)': 1, 'compound (式 -> 追悼)': 1, 'compound (式 -> 顕彰)': 1, 'ROOT (式 -> 式)': 1})",2,1,0.888888889,8,1,9,0,0,0
石破茂,2025/03/26,20:22:00,日本ブラジル協力文書発表、共同記者発表,0,"Counter({'NOUN_NOUN': 4, 'PROPN_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_NOUN': 1})",Counter(),Counter({'発表': 1}),"Counter({'compound (発表 -> 日本)': 1, 'compound (発表 -> ブラジル)': 1, 'compound (発表 -> 協力)': 1, 'compound (発表 -> 文書)': 1, 'nmod (発表 -> 発表)': 1, 'punct (発表 -> 、)': 1, 'compound (発表 -> 共同)': 1, 'compound (発表 -> 記者)': 1, 'ROOT (発表 -> 発表)': 1})",4,2,1.444444444,7,1,9,0,0,0
石破茂,2025/03/26,18:19:00,ブラジル・ルーラ大統領との首脳会談。,0.222222222,"Counter({'PROPN_SYM': 1, 'SYM_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_ADP': 1, 'ADP_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'会談': 1}),"Counter({'compound (大統領 -> ブラジル)': 1, 'compound (大統領 -> ・)': 1, 'compound (大統領 -> ルーラ)': 1, 'nmod (会談 -> 大統領)': 1, 'case (大統領 -> と)': 1, 'case (大統領 -> の)': 1, 'compound (会談 -> 首脳)': 1, 'ROOT (会談 -> 会談)': 1, 'punct (会談 -> 。)': 1})",5,2,1.444444444,5,3,9,0,0,0
